Seq,ID,Gender,Monetary,Recency,Frq,FirstPurch,ChildBks,YouthBks,CookBks,DoItYBks,RefBks,ArtBks,GeogBks,ItalCook,ItalAtlas,ItalArt,Florence,RelatedPurchase
1696,14001,1,94,14,2,22,1,0,0,0,0,0,0,0,0,0,0,0
1101,9230,0,219,14,5,40,2,1,1,0,0,0,1,0,0,0,0,1
1683,13896,1,158,14,1,14,0,0,1,0,0,0,2,0,0,0,0,2
1361,11370,1,293,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2225,18351,1,343,14,3,24,0,0,0,1,1,1,0,0,0,0,0,1
2340,19226,1,191,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2129,17581,1,155,8,10,42,0,0,4,1,1,0,0,0,2,0,0,2
3435,28470,0,310,6,3,12,0,0,0,0,0,2,0,0,0,0,0,2
2092,17297,0,217,8,11,38,2,1,1,0,2,1,1,0,0,0,1,2
2534,20904,1,311,6,1,6,0,0,0,0,0,0,0,0,0,0,1,0
51,405,0,43,24,2,26,1,0,0,0,0,1,0,0,0,0,0,1
3447,28566,0,205,8,2,10,0,0,0,0,0,0,1,0,0,0,0,1
3427,28374,0,268,20,7,50,3,0,2,0,1,0,0,0,0,0,0,0
1196,10012,1,80,18,2,24,1,0,1,0,0,0,0,0,0,0,0,0
3505,29098,0,61,22,1,22,0,0,1,0,0,0,0,0,0,0,0,0
1155,9712,1,63,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
3922,32305,0,239,16,2,24,0,0,2,0,0,0,2,0,0,0,1,2
828,6951,1,257,34,9,66,2,0,1,2,2,0,2,1,1,0,0,4
3547,29455,1,144,14,2,16,1,0,1,0,0,0,1,0,0,0,0,1
782,6700,1,342,8,4,22,1,0,1,1,0,0,0,1,0,0,0,1
2036,16844,1,181,8,10,62,1,1,3,0,0,1,0,0,0,0,0,1
929,7721,0,42,6,2,10,0,0,0,0,0,0,0,0,0,0,1,0
1488,12365,1,236,14,1,14,0,1,0,0,0,0,0,0,0,0,0,0
3062,25350,1,93,20,1,20,0,1,0,0,0,0,0,0,0,0,0,0
3559,29578,1,319,6,2,14,0,0,0,1,0,0,1,0,0,0,0,1
1180,9883,1,243,26,9,56,1,2,2,1,0,0,3,0,0,0,0,3
428,3779,1,193,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
45,353,0,317,10,3,28,0,0,0,0,0,1,1,0,0,0,0,2
2738,22669,0,303,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1291,10812,1,174,14,4,28,2,0,0,1,0,1,0,0,0,0,0,1
3820,31532,1,315,16,2,18,0,0,1,1,0,0,2,0,0,0,0,2
2670,22124,0,122,12,2,18,0,0,1,0,0,0,0,0,0,0,0,0
1779,14652,1,183,8,6,42,1,0,2,0,0,0,0,0,0,0,0,0
1478,12272,1,298,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
659,5880,1,305,10,2,12,0,0,0,0,0,0,0,0,0,0,0,0
27,214,0,177,24,1,24,0,0,0,0,0,1,0,0,0,0,0,1
2067,17118,1,235,16,2,24,1,0,0,1,0,0,1,0,0,1,1,2
771,6628,0,162,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
355,3073,1,277,14,2,20,1,0,1,0,0,0,0,1,0,0,0,1
3463,28752,1,204,6,2,14,0,1,0,0,0,0,1,0,0,0,0,1
1846,15200,1,274,12,12,76,2,2,3,0,2,0,0,2,0,0,0,2
504,4574,1,330,16,5,42,0,0,1,0,0,2,2,0,0,0,1,4
482,4381,0,184,20,6,44,1,2,0,3,0,0,0,0,0,0,0,0
2427,19968,1,300,16,1,16,0,0,0,0,0,1,0,1,0,0,0,2
3139,25919,1,127,14,2,22,2,0,0,0,0,0,0,0,0,1,0,1
1582,13115,1,126,26,1,26,1,0,0,0,0,1,0,0,0,0,1,1
3502,29071,0,247,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2041,16887,0,344,24,10,80,1,1,2,0,2,0,0,0,0,0,1,0
3504,29083,0,337,4,12,36,3,0,3,1,1,0,2,0,0,0,0,2
2430,19996,1,245,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2669,22118,0,189,20,1,20,0,0,0,0,1,0,0,0,0,0,0,0
3097,25580,1,205,6,7,46,0,1,2,0,0,3,1,0,0,0,0,4
3301,27257,1,450,2,12,32,3,1,1,0,1,0,1,0,1,0,0,2
3641,30226,1,73,8,2,16,1,0,0,0,0,1,0,0,0,0,0,1
1597,13239,0,116,12,2,18,1,0,0,0,0,0,0,2,0,0,0,2
2177,17959,1,266,14,1,14,0,0,1,0,0,0,0,0,0,0,1,0
1996,16537,0,46,12,1,12,0,0,0,0,0,0,0,1,0,0,0,1
1747,14396,1,211,10,12,62,1,0,1,0,1,0,0,0,0,0,0,0
1463,12149,0,267,10,9,34,2,0,2,1,1,0,2,0,0,0,1,2
2956,24438,1,327,10,2,12,0,0,0,0,0,0,1,0,0,0,0,1
2794,23119,1,307,14,2,22,1,0,1,0,0,0,0,0,0,0,0,0
810,6850,1,96,28,4,44,2,0,0,0,0,1,1,0,0,0,0,2
2963,24512,1,285,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
139,1151,1,244,32,1,32,0,0,1,0,0,0,0,0,0,0,0,0
2196,18115,1,116,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2062,17075,0,272,30,2,36,0,0,1,0,0,0,0,0,0,0,0,0
3505,29098,0,61,22,1,22,0,0,1,0,0,0,0,0,0,0,0,0
2229,18365,1,170,14,2,22,1,1,0,0,0,0,1,0,0,0,0,1
3311,27298,1,288,10,11,48,3,1,1,1,1,2,0,0,0,0,1,2
1907,15787,0,309,18,2,20,1,0,0,1,0,0,0,0,0,0,0,0
1919,15894,0,273,6,12,60,2,0,4,1,2,0,0,0,0,1,0,1
1010,8356,1,284,6,9,50,2,1,3,0,0,0,1,1,0,0,0,2
3791,31356,1,459,6,11,32,0,0,4,0,0,0,4,0,0,0,0,4
1557,12904,1,326,14,8,38,1,3,1,0,1,0,0,0,0,0,0,0
3859,31859,1,185,14,1,14,0,1,0,0,0,0,0,0,0,0,0,0
3576,29697,0,229,14,5,32,1,0,0,1,0,0,0,0,0,0,0,0
1121,9440,0,135,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
192,1641,0,88,18,2,22,1,0,0,0,1,0,0,0,0,0,0,0
3512,29144,0,341,24,4,36,0,1,1,1,1,0,0,0,0,0,0,0
1578,13094,0,293,22,2,28,2,0,0,0,0,0,0,0,0,0,0,0
1818,14982,1,265,28,8,56,2,0,2,2,1,0,0,0,0,0,0,0
3502,29071,0,247,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2862,23638,1,349,12,7,46,3,0,2,0,0,0,2,0,0,0,0,2
782,6700,1,342,8,4,22,1,0,1,1,0,0,0,1,0,0,0,1
1616,13369,1,285,16,5,40,1,2,0,0,1,0,0,0,1,0,1,1
1847,15204,1,326,26,5,48,0,0,0,1,1,0,0,1,0,0,0,1
549,5020,1,186,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
3451,28600,0,203,4,4,22,1,0,0,1,0,0,0,0,0,0,0,0
3694,30718,0,110,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
3826,31551,1,167,24,10,76,3,0,4,1,1,0,0,0,0,0,0,0
1120,9423,1,193,8,6,20,0,1,2,1,0,0,0,0,0,0,0,0
2221,18324,0,181,16,2,18,0,1,0,0,0,0,0,0,0,0,0,0
829,6965,1,270,16,2,22,0,0,1,0,0,1,0,0,0,0,0,1
2666,22108,0,234,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
805,6818,1,260,6,7,38,1,0,4,1,0,0,0,0,0,0,0,0
2492,20546,0,149,14,1,14,0,1,0,0,0,1,1,0,0,0,0,2
2700,22391,0,247,10,2,18,0,0,0,0,1,2,0,0,0,0,0,2
1644,13611,0,264,10,6,36,0,0,0,0,2,0,0,0,0,1,0,1
206,1788,1,130,12,1,12,0,0,0,0,0,0,0,0,0,0,1,0
2330,19140,0,148,8,2,16,0,0,1,0,0,0,0,0,0,0,0,0
2174,17946,1,105,12,2,14,1,0,0,0,0,0,0,1,0,0,0,1
2,29,0,128,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
1312,10936,1,178,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
1813,14948,0,308,26,2,34,1,0,0,0,0,0,0,0,0,0,1,0
1004,8291,1,217,16,11,82,3,0,3,3,1,1,0,0,0,0,0,1
894,7455,1,233,16,2,18,0,0,0,1,0,0,1,0,0,0,0,1
1899,15723,1,183,12,2,16,1,0,0,0,0,0,0,0,0,0,0,0
904,7556,0,26,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
2280,18691,1,311,30,12,66,2,0,3,0,2,0,1,0,0,0,0,1
2657,22026,0,99,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2081,17206,0,299,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
3964,32673,0,275,10,1,10,0,0,0,0,0,1,0,1,0,0,0,2
2898,23889,1,249,8,2,14,1,0,0,0,0,0,1,0,0,0,0,1
3597,29847,0,208,16,2,20,1,1,0,0,0,0,3,0,0,0,0,3
3983,32866,0,266,14,3,22,0,2,0,1,0,0,1,0,0,0,0,1
1717,14193,1,95,6,1,6,0,0,0,0,0,1,0,0,0,0,0,1
1813,14948,0,308,26,2,34,1,0,0,0,0,0,0,0,0,0,1,0
616,5575,0,84,6,1,6,0,0,0,0,0,0,0,0,0,0,1,0
3467,28771,1,189,34,1,34,0,1,0,0,0,0,0,0,0,0,0,0
2529,20857,0,159,32,1,32,0,0,0,0,1,0,0,0,0,0,0,0
3178,26207,1,249,4,7,20,1,0,1,0,0,2,1,0,0,0,0,3
2121,17519,0,89,6,1,6,0,0,0,0,0,0,0,0,0,0,1,0
728,6292,1,243,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0
3385,27985,1,178,16,2,24,0,0,1,0,0,0,0,0,0,0,0,0
1594,13222,1,328,10,10,58,3,2,2,2,0,0,0,0,0,0,0,0
1473,12244,0,403,10,9,46,1,1,2,1,0,2,1,0,0,0,1,3
2536,20937,1,110,14,1,14,0,0,0,1,0,0,0,0,0,0,0,0
294,2603,0,166,16,1,16,0,0,0,0,0,0,1,0,0,0,0,1
2192,18103,0,263,14,3,24,1,0,1,1,0,0,0,0,0,0,0,0
686,6058,1,139,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2209,18247,1,134,16,1,16,0,0,0,0,0,0,0,1,0,0,0,1
3609,29959,1,382,4,8,40,1,0,2,0,1,0,1,0,0,0,0,1
1031,8528,0,455,12,11,66,2,0,3,4,0,0,1,1,0,0,0,2
424,3746,1,222,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0
1758,14491,0,416,10,10,34,3,1,3,1,0,0,2,0,0,0,0,2
1762,14524,1,246,8,2,14,0,0,1,0,0,1,1,0,0,0,0,2
3848,31755,1,133,16,2,20,0,0,0,1,0,0,0,0,0,0,0,0
2648,21974,1,276,16,2,18,1,0,0,1,0,0,1,0,0,0,0,1
2062,17075,0,272,30,2,36,0,0,1,0,0,0,0,0,0,0,0,0
1495,12424,1,23,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3065,25370,0,137,12,2,14,1,0,0,0,0,0,0,0,0,0,0,0
404,3656,1,168,16,2,24,1,0,1,0,0,0,0,1,0,0,0,1
2963,24512,1,285,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2661,22068,1,89,22,1,22,0,0,0,1,0,0,0,0,0,0,0,0
1373,11486,1,193,14,2,18,1,1,0,0,0,0,0,0,0,0,0,0
465,4182,0,270,4,2,6,0,0,0,0,0,0,0,0,0,0,1,0
1024,8465,1,320,8,9,30,1,1,3,0,0,1,2,0,0,0,1,3
1703,14050,1,151,2,7,22,0,0,1,0,0,0,0,0,0,0,0,0
3990,32919,1,136,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0
1411,11740,1,197,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
3277,27010,1,141,16,3,24,1,0,2,0,0,0,0,0,0,0,0,0
3036,25143,1,390,10,8,28,1,0,4,1,0,0,0,0,0,0,0,0
679,5982,0,63,14,1,14,0,1,0,0,0,0,0,0,0,0,0,0
325,2875,0,361,16,11,80,2,1,6,0,2,0,0,0,0,0,0,0
2963,24512,1,285,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1695,13996,1,42,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2787,23069,1,298,10,1,10,0,0,0,0,0,0,2,0,0,0,0,2
3937,32415,1,204,14,1,14,0,0,0,0,0,0,1,0,0,0,0,1
782,6700,1,342,8,4,22,1,0,1,1,0,0,0,1,0,0,0,1
2518,20756,1,180,12,4,24,1,0,1,0,1,0,0,0,0,0,0,0
929,7721,0,42,6,2,10,0,0,0,0,0,0,0,0,0,0,1,0
3304,27269,1,257,30,1,30,1,0,0,0,0,0,0,0,0,0,0,0
3422,28336,0,297,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0
1880,15523,1,232,6,11,44,3,0,4,1,0,0,0,0,0,0,0,0
2898,23889,1,249,8,2,14,1,0,0,0,0,0,1,0,0,0,0,1
1021,8423,1,103,22,2,26,0,0,1,0,0,1,0,0,0,0,0,1
3119,25751,1,167,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1055,8730,1,201,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
975,8016,0,196,18,2,22,0,0,1,0,0,1,0,0,0,1,0,2
3457,28696,1,16,8,1,8,0,0,0,0,0,3,0,0,0,0,0,3
3338,27520,0,217,14,2,16,1,0,1,0,0,1,0,0,0,0,0,1
1438,11965,1,62,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
985,8097,1,251,16,12,82,3,0,3,3,1,0,2,0,0,0,0,2
3561,29591,0,188,12,2,18,0,0,1,0,0,0,0,0,0,0,0,0
2971,24588,0,110,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2011,16672,1,289,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0
771,6628,0,162,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2976,24634,1,108,16,2,22,1,1,0,0,0,0,0,0,0,0,0,0
1495,12424,1,23,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
196,1685,1,273,14,2,20,0,0,0,1,0,1,0,0,0,0,0,1
2122,17521,1,438,10,11,46,2,4,1,0,1,0,0,0,0,0,0,0
2441,20053,1,148,10,1,10,0,0,0,0,0,1,0,0,0,0,0,1
1598,13244,0,254,18,1,18,0,0,0,0,0,0,0,0,0,0,0,0
569,5167,1,37,14,2,20,0,0,1,1,0,0,0,0,0,0,0,0
3537,29390,1,184,14,6,46,0,0,3,1,1,1,0,0,0,0,0,1
3451,28600,0,203,4,4,22,1,0,0,1,0,0,0,0,0,0,0,0
3350,27632,1,110,12,2,14,0,0,1,0,0,1,0,0,0,0,0,1
786,6713,0,124,2,4,22,0,0,1,1,0,0,0,0,0,0,0,0
2020,16704,1,63,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0
700,6118,0,202,16,2,18,0,0,2,0,0,0,0,0,0,0,0,0
149,1230,1,359,18,9,48,1,0,3,2,0,2,1,0,0,0,0,3
2821,23350,1,312,16,2,22,0,0,2,0,0,0,0,0,0,0,0,0
21,164,1,213,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1544,12782,1,281,16,6,40,1,1,2,0,1,0,2,0,0,0,1,2
858,7157,1,68,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0
1132,9551,1,228,16,9,46,3,2,3,0,0,1,0,1,0,0,0,2
3296,27190,1,167,14,3,24,0,1,1,0,0,0,0,0,0,0,0,0
1107,9264,0,341,14,5,34,0,2,2,1,0,0,0,1,0,0,0,1
3707,30807,1,46,12,1,12,0,0,0,0,0,0,0,1,0,0,0,1
2620,21756,1,350,12,12,56,2,2,0,2,0,1,2,0,0,0,0,3
3879,31998,1,67,36,2,44,1,1,0,0,0,0,0,1,0,0,0,1
1483,12338,1,280,14,2,22,1,0,1,0,0,0,0,0,0,0,0,0
2780,23018,0,243,6,7,46,0,0,2,1,3,1,0,0,0,0,0,1
2348,19263,0,279,32,2,36,0,0,0,0,1,1,0,0,0,1,0,2
905,7559,1,207,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
1916,15868,1,202,30,1,30,0,0,0,0,0,1,0,0,0,0,0,1
3459,28723,1,215,34,1,34,0,0,0,0,0,0,0,0,0,0,1,0
2661,22068,1,89,22,1,22,0,0,0,1,0,0,0,0,0,0,0,0
804,6814,0,190,18,1,18,0,0,0,1,0,0,0,0,0,0,0,0
1319,10963,1,295,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
794,6734,1,284,18,7,38,1,0,3,2,0,0,1,0,0,0,0,1
2970,24581,1,363,16,10,40,2,0,2,3,0,1,2,0,0,0,1,3
2081,17206,0,299,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
631,5711,1,73,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
3032,25113,0,318,22,8,60,5,1,1,0,0,0,3,0,0,0,0,3
2373,19440,1,147,16,4,32,0,2,1,0,0,0,0,0,0,0,0,0
730,6304,1,91,2,6,28,0,0,0,0,1,0,1,0,0,0,0,1
1691,13952,1,310,22,11,86,7,0,1,0,0,0,0,0,0,0,0,0
3307,27274,0,240,4,2,6,0,0,0,0,0,1,0,0,0,0,0,1
600,5431,1,151,16,2,24,1,0,1,0,0,0,0,1,0,0,0,1
2423,19925,1,309,12,5,34,0,1,3,0,0,0,0,0,1,0,0,1
3457,28696,1,16,8,1,8,0,0,0,0,0,3,0,0,0,0,0,3
3477,28871,0,53,22,3,32,2,0,0,0,0,0,0,0,0,0,0,0
1497,12428,0,194,10,6,22,0,0,1,0,2,0,0,1,1,0,1,2
2411,19805,1,419,14,12,78,3,3,2,3,0,0,2,0,0,0,0,2
1544,12782,1,281,16,6,40,1,1,2,0,1,0,2,0,0,0,1,2
1471,12205,0,215,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1894,15693,1,64,14,2,16,0,0,0,1,1,0,0,0,0,0,1,0
1654,13709,1,100,12,2,14,0,1,0,0,0,0,0,1,0,0,0,1
129,1101,1,257,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1884,15562,0,189,14,4,34,0,1,1,0,0,1,1,0,0,0,1,2
213,1825,1,432,12,11,76,3,2,2,0,0,1,2,0,0,0,0,3
794,6734,1,284,18,7,38,1,0,3,2,0,0,1,0,0,0,0,1
2410,19786,1,83,16,1,16,0,1,0,0,0,0,0,1,0,0,0,1
2919,24094,0,236,4,2,10,0,0,0,0,0,0,1,0,0,0,0,1
2593,21455,1,79,2,3,16,1,0,0,1,0,0,0,0,0,0,1,0
172,1442,1,149,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
298,2649,1,143,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3553,29496,0,306,10,3,24,0,0,0,0,0,2,0,0,0,0,0,2
1184,9923,1,269,24,1,24,1,0,0,0,0,0,0,0,0,0,0,0
458,4117,1,56,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
1437,11960,1,43,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0
3727,30983,1,280,12,11,60,2,0,3,1,0,0,1,0,2,0,0,3
300,2668,1,201,32,1,32,1,0,0,0,0,0,0,0,0,0,0,0
1870,15429,0,277,12,2,14,1,0,0,0,0,2,0,0,0,0,0,2
2280,18691,1,311,30,12,66,2,0,3,0,2,0,1,0,0,0,0,1
1568,12992,1,238,10,1,10,0,0,0,0,0,0,2,1,0,0,1,3
1673,13829,1,218,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
1392,11610,1,196,16,4,32,1,2,1,0,0,0,0,0,0,0,0,0
1619,13398,0,82,16,2,24,0,0,0,1,0,0,0,0,0,0,0,0
3746,31124,0,291,6,2,14,0,0,1,0,0,1,0,0,0,0,0,1
334,2959,1,311,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1420,11817,1,219,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
353,3069,1,212,32,2,38,0,0,2,0,0,0,0,1,0,0,0,1
856,7122,0,364,10,5,24,1,0,1,0,0,0,1,0,0,0,1,1
1045,8626,0,287,20,2,24,0,1,0,0,0,0,1,0,0,0,0,1
3130,25834,0,138,16,2,24,0,0,0,1,0,0,0,0,0,0,0,0
3581,29727,1,157,2,6,18,1,0,2,0,0,0,0,0,0,0,0,0
1724,14230,1,170,18,1,18,1,0,0,0,0,1,0,0,0,0,0,1
1350,11249,1,109,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0
938,7760,1,279,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2754,22770,0,112,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0
355,3073,1,277,14,2,20,1,0,1,0,0,0,0,1,0,0,0,1
124,1082,1,252,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3958,32633,0,78,18,2,26,0,1,1,0,0,0,0,0,0,0,0,0
1875,15482,1,102,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
45,353,0,317,10,3,28,0,0,0,0,0,1,1,0,0,0,0,2
2393,19601,1,381,8,8,26,2,0,1,1,1,0,1,0,0,0,0,1
589,5345,1,240,12,2,16,0,0,1,0,0,0,0,0,0,0,0,0
3894,32122,1,275,10,11,46,2,0,4,0,1,1,0,0,0,1,1,2
2721,22557,0,155,14,9,60,3,1,2,2,0,0,2,0,0,0,0,2
2168,17918,0,191,14,2,16,1,1,0,0,0,0,0,1,0,0,0,1
2555,21101,1,86,6,3,14,0,0,0,0,0,1,0,0,0,0,0,1
2746,22736,1,150,30,5,42,1,0,1,1,2,3,0,0,0,0,0,3
422,3739,1,43,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0
3477,28871,0,53,22,3,32,2,0,0,0,0,0,0,0,0,0,0,0
2115,17459,0,249,16,1,16,1,0,0,0,0,0,1,1,0,0,0,2
3763,31209,1,233,22,3,32,1,1,0,1,0,1,0,0,0,0,0,1
1717,14193,1,95,6,1,6,0,0,0,0,0,1,0,0,0,0,0,1
2772,22942,1,168,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2485,20444,1,190,2,1,2,0,0,0,0,0,0,1,0,0,0,0,1
3932,32371,0,152,2,1,2,0,0,0,0,0,0,2,0,0,0,0,2
2706,22416,0,302,4,3,12,0,0,0,0,0,0,0,0,0,0,0,0
1100,9229,1,310,32,12,99,2,2,2,2,0,0,4,0,0,0,0,4
328,2901,0,48,10,1,10,0,0,0,0,0,0,0,0,0,0,1,0
301,2673,1,110,10,6,28,0,2,1,0,1,0,0,0,0,0,0,0
107,915,1,308,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
1942,16073,0,131,14,2,20,0,0,0,0,1,0,0,0,0,0,0,0
645,5778,1,117,34,1,34,0,0,1,0,0,0,0,0,0,0,0,0
658,5870,0,81,16,1,16,0,0,0,1,0,0,0,0,0,0,1,0
2143,17726,0,319,10,2,12,0,0,0,0,0,0,1,0,0,0,0,1
2963,24512,1,285,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1257,10541,1,189,4,11,30,0,1,0,0,0,1,1,0,0,1,1,3
3791,31356,1,459,6,11,32,0,0,4,0,0,0,4,0,0,0,0,4
2679,22218,1,217,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
845,7076,1,271,30,6,46,0,1,2,1,1,0,1,0,0,0,0,1
2121,17519,0,89,6,1,6,0,0,0,0,0,0,0,0,0,0,1,0
1968,16311,1,99,14,1,14,0,1,0,0,0,0,0,2,0,0,0,2
2491,20511,1,153,16,2,20,0,0,0,0,1,1,1,0,0,0,0,2
786,6713,0,124,2,4,22,0,0,1,1,0,0,0,0,0,0,0,0
1142,9634,0,215,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
1341,11133,1,71,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
443,3984,1,356,12,4,26,0,1,2,0,0,0,0,0,0,0,0,0
3253,26777,0,178,28,2,32,1,0,1,0,0,0,0,1,0,1,0,2
2593,21455,1,79,2,3,16,1,0,0,1,0,0,0,0,0,0,1,0
172,1442,1,149,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
3206,26422,1,327,16,2,22,0,0,0,2,0,1,1,1,0,1,0,4
46,354,0,49,22,3,32,0,0,1,1,0,1,0,0,0,0,0,1
2299,18890,1,310,16,1,16,0,0,0,1,0,1,0,0,0,0,0,1
458,4117,1,56,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
1121,9440,0,135,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2291,18834,0,216,8,2,14,1,0,0,0,0,0,0,0,0,0,0,0
3997,32954,1,357,16,9,52,1,1,2,2,2,0,1,0,0,0,0,1
1992,16507,0,44,10,1,10,0,0,0,0,0,1,0,0,0,0,0,1
254,2226,1,124,16,2,22,2,0,0,0,0,0,0,0,0,0,0,0
2595,21471,1,206,14,1,14,0,0,0,1,0,0,1,0,0,0,0,1
3350,27632,1,110,12,2,14,0,0,1,0,0,1,0,0,0,0,0,1
3361,27764,0,97,16,2,22,0,0,2,0,0,0,0,0,0,0,0,0
3360,27751,1,309,6,1,6,0,0,0,0,0,0,0,1,0,0,0,1
3892,32107,1,65,36,2,42,1,0,0,0,0,0,0,1,0,0,0,1
1997,16546,1,166,12,2,20,0,0,0,1,0,0,1,1,0,0,0,2
2280,18691,1,311,30,12,66,2,0,3,0,2,0,1,0,0,0,0,1
2929,24184,1,62,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0
820,6911,1,59,16,1,16,0,0,0,1,0,0,0,0,0,0,1,0
