Seq,ID,Gender,Monetary,Recency,Frq,FirstPurch,ChildBks,YouthBks,CookBks,DoItYBks,RefBks,ArtBks,GeogBks,ItalCook,ItalAtlas,ItalArt,Florence,RelatedPurchase
1124,9477,0,258,2,4,16,1,1,0,0,0,0,0,0,0,0,0,0
3240,26677,0,229,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1335,11097,1,305,30,1,30,0,0,0,0,1,0,0,0,0,0,0,0
1191,9969,1,76,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0
3102,25608,1,88,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2760,22815,0,131,10,2,16,0,1,0,0,0,0,0,0,0,0,0,0
50,401,1,355,16,5,28,1,0,2,0,1,1,0,0,0,0,0,1
878,7326,1,233,16,2,20,1,1,0,0,0,0,0,0,0,0,0,0
3467,28771,1,189,34,1,34,0,1,0,0,0,0,0,0,0,0,0,0
3427,28374,0,268,20,7,50,3,0,2,0,1,0,0,0,0,0,0,0
679,5982,0,63,14,1,14,0,1,0,0,0,0,0,0,0,0,0,0
2532,20886,0,160,10,9,38,2,0,0,0,1,0,1,0,0,0,0,1
493,4490,1,372,20,8,66,2,0,3,1,1,0,1,1,1,0,0,3
3550,29475,1,358,10,8,48,0,2,2,0,0,0,3,0,0,0,0,3
3216,26499,1,93,10,4,26,0,0,0,0,0,0,0,0,0,0,0,0
2817,23315,1,32,22,2,24,0,0,1,0,0,1,0,0,0,0,0,1
3146,25948,0,58,10,1,10,0,0,0,0,0,2,0,0,0,0,0,2
1361,11370,1,293,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2195,18114,1,126,8,3,18,0,0,1,0,0,0,1,0,0,0,0,1
2347,19261,1,278,2,12,54,1,3,1,2,2,1,2,0,1,1,0,5
1299,10848,1,173,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3201,26362,1,157,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
196,1685,1,273,14,2,20,0,0,0,1,0,1,0,0,0,0,0,1
2936,24261,1,278,10,2,18,0,0,0,1,0,2,2,0,0,0,0,4
1808,14922,1,369,12,8,52,1,0,2,0,1,0,1,0,0,0,0,1
1750,14411,0,257,14,2,22,1,0,1,0,0,0,0,0,0,0,0,0
1537,12730,1,193,8,5,36,0,0,1,0,1,1,0,0,0,1,0,2
3122,25777,0,217,12,2,16,0,0,1,0,0,0,0,0,0,0,0,0
257,2245,1,318,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
549,5020,1,186,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2732,22630,0,80,22,2,26,0,0,0,1,1,0,0,0,0,0,0,0
2705,22414,1,80,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2177,17959,1,266,14,1,14,0,0,1,0,0,0,0,0,0,0,1,0
1547,12821,1,243,16,2,24,0,0,0,1,1,0,0,0,0,0,0,0
499,4549,0,68,12,4,26,0,1,0,2,0,0,0,0,0,0,0,0
2894,23867,1,144,14,1,14,0,1,0,0,0,2,0,2,0,0,0,4
3359,27750,0,199,18,1,18,0,0,0,0,1,0,0,0,0,0,0,0
255,2227,1,167,18,5,32,1,0,1,3,0,0,0,0,0,0,0,0
2247,18507,1,183,14,2,22,0,0,0,1,0,0,0,0,0,0,1,0
3723,30969,1,202,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
1787,14734,1,250,4,3,12,0,0,0,0,0,0,0,0,0,0,0,0
328,2901,0,48,10,1,10,0,0,0,0,0,0,0,0,0,0,1,0
1968,16311,1,99,14,1,14,0,1,0,0,0,0,0,2,0,0,0,2
354,3072,1,422,18,9,56,3,0,5,1,0,0,0,0,0,0,0,0
1665,13777,1,292,24,2,26,1,0,0,0,1,0,0,0,0,0,0,0
145,1185,1,283,14,9,46,1,2,3,0,2,0,1,2,1,0,0,4
1130,9536,0,63,20,1,20,0,0,0,1,0,0,0,0,0,0,0,0
1004,8291,1,217,16,11,82,3,0,3,3,1,1,0,0,0,0,0,1
3990,32919,1,136,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0
1463,12149,0,267,10,9,34,2,0,2,1,1,0,2,0,0,0,1,2
3437,28493,0,306,18,2,24,1,0,0,0,0,0,0,1,0,0,0,1
1746,14395,1,237,4,11,42,1,2,3,1,1,0,0,0,0,0,0,0
1875,15482,1,102,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
1487,12361,1,192,14,1,14,0,0,0,0,0,1,0,0,0,0,1,1
1210,10131,0,247,14,3,22,1,0,1,0,0,1,0,0,0,0,0,1
2351,19281,1,232,8,7,48,2,1,1,0,0,0,0,0,0,0,0,0
1337,11113,1,101,16,2,22,0,0,1,0,1,0,0,0,0,0,0,0
69,565,0,294,10,3,20,0,1,0,0,1,0,0,0,0,0,0,0
1132,9551,1,228,16,9,46,3,2,3,0,0,1,0,1,0,0,0,2
253,2213,0,212,16,5,38,1,0,1,2,0,0,1,1,0,0,1,2
3975,32736,1,19,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1649,13684,1,122,30,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1109,9283,1,227,24,2,30,1,0,1,0,0,0,0,0,0,0,0,0
1884,15562,0,189,14,4,34,0,1,1,0,0,1,1,0,0,0,1,2
2280,18691,1,311,30,12,66,2,0,3,0,2,0,1,0,0,0,0,1
819,6910,0,206,32,2,36,0,0,1,0,0,1,0,0,0,0,0,1
3509,29131,1,262,14,2,20,1,0,1,0,0,0,0,0,0,0,0,0
443,3984,1,356,12,4,26,0,1,2,0,0,0,0,0,0,0,0,0
2066,17108,1,97,14,1,14,0,0,0,0,0,0,1,0,0,0,0,1
2780,23018,0,243,6,7,46,0,0,2,1,3,1,0,0,0,0,0,1
1130,9536,0,63,20,1,20,0,0,0,1,0,0,0,0,0,0,0,0
2373,19440,1,147,16,4,32,0,2,1,0,0,0,0,0,0,0,0,0
3589,29799,0,229,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2081,17206,0,299,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
3894,32122,1,275,10,11,46,2,0,4,0,1,1,0,0,0,1,1,2
1917,15874,1,277,6,3,14,0,1,0,0,0,0,0,0,0,0,0,0
3678,30559,1,135,2,1,2,0,0,0,0,0,0,1,0,0,0,0,1
2350,19275,0,248,16,2,22,0,0,1,0,0,1,0,1,0,0,0,2
3250,26751,0,138,16,1,16,0,1,0,0,0,0,0,0,0,0,0,0
595,5383,0,175,16,2,20,1,0,0,1,0,0,0,0,0,0,0,0
3173,26167,0,382,8,12,42,3,1,0,0,1,0,1,3,0,0,0,4
2031,16805,1,216,16,6,48,2,0,1,1,0,0,0,0,0,0,1,0
1397,11635,1,156,14,6,32,2,0,1,1,2,0,0,0,0,0,0,0
2860,23623,0,196,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
730,6304,1,91,2,6,28,0,0,0,0,1,0,1,0,0,0,0,1
1109,9283,1,227,24,2,30,1,0,1,0,0,0,0,0,0,0,0,0
2032,16817,0,273,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
404,3656,1,168,16,2,24,1,0,1,0,0,0,0,1,0,0,0,1
2679,22218,1,217,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
2205,18197,0,274,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3664,30469,1,278,8,9,28,0,1,2,2,0,0,1,0,1,0,0,2
3276,27009,0,154,34,2,40,2,0,0,0,0,0,3,1,0,0,0,4
1139,9611,1,454,30,11,64,3,1,2,0,0,2,3,1,0,1,0,7
2513,20659,0,340,30,10,56,2,1,0,2,3,0,0,0,0,0,0,0
1101,9230,0,219,14,5,40,2,1,1,0,0,0,1,0,0,0,0,1
3014,24920,1,332,4,8,36,0,1,2,0,1,0,0,0,0,1,0,1
2634,21858,0,327,8,2,14,0,0,0,1,0,0,1,1,0,0,0,2
1443,11996,1,163,28,2,32,1,0,0,0,0,1,0,0,0,0,0,1
3962,32661,0,88,4,2,8,0,0,0,0,0,1,0,0,0,0,0,1
3547,29455,1,144,14,2,16,1,0,1,0,0,0,1,0,0,0,0,1
68,560,1,299,12,3,26,0,0,0,0,0,0,2,0,0,0,0,2
3737,31060,1,53,6,2,10,0,0,0,0,0,0,0,0,0,0,1,0
3916,32258,1,132,22,1,22,1,0,0,0,0,0,2,0,0,0,0,2
2015,16691,1,132,16,1,16,0,0,0,1,0,0,0,0,0,0,1,0
1490,12384,0,252,14,2,16,1,0,1,0,0,0,0,0,0,0,0,0
1818,14982,1,265,28,8,56,2,0,2,2,1,0,0,0,0,0,0,0
3721,30945,1,452,10,12,60,3,1,2,1,0,0,1,0,0,0,0,1
620,5614,0,145,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1678,13855,0,244,8,2,14,0,0,0,1,0,0,0,0,0,0,0,0
2850,23577,1,252,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3989,32897,1,185,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2624,21773,0,117,22,3,36,0,0,2,0,0,1,0,0,0,0,0,1
3024,25010,1,57,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
3190,26266,0,242,10,11,62,0,0,3,1,3,1,0,0,0,0,0,1
885,7381,0,239,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
1778,14636,1,246,10,4,28,0,0,0,0,1,0,1,0,0,0,0,1
2863,23645,0,399,18,7,38,3,0,1,1,0,0,0,0,0,0,0,0
662,5894,0,287,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
499,4549,0,68,12,4,26,0,1,0,2,0,0,0,0,0,0,0,0
374,3270,1,223,10,6,24,0,0,2,1,1,0,0,0,0,0,0,0
1352,11289,0,160,6,5,22,0,0,1,1,0,0,0,0,0,0,0,0
47,356,0,189,16,9,68,1,0,1,3,1,1,2,0,0,0,0,3
396,3569,1,266,10,4,32,0,0,0,0,2,1,0,0,1,1,0,3
1503,12503,1,230,20,2,24,0,0,0,0,0,0,1,1,0,0,0,2
3140,25923,0,162,12,10,34,2,0,1,2,1,0,0,0,1,0,0,1
236,2074,1,146,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
429,3817,1,377,6,12,34,3,1,0,0,0,2,2,0,0,0,1,4
2427,19968,1,300,16,1,16,0,0,0,0,0,1,0,1,0,0,0,2
3791,31356,1,459,6,11,32,0,0,4,0,0,0,4,0,0,0,0,4
76,609,1,112,36,1,36,0,0,1,0,0,0,0,0,0,0,0,0
2255,18546,1,326,20,2,24,0,0,1,0,0,0,1,0,0,0,0,1
1336,11111,1,134,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2903,23925,1,284,2,1,2,0,0,0,0,0,1,1,0,0,0,0,2
97,800,1,240,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1737,14304,1,293,12,8,30,0,1,4,0,0,0,0,1,0,0,0,1
3994,32943,0,137,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
4,47,1,228,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3201,26362,1,157,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2734,22647,1,306,34,2,38,1,1,0,0,0,1,0,0,0,0,0,1
3894,32122,1,275,10,11,46,2,0,4,0,1,1,0,0,0,1,1,2
1310,10934,1,203,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
2661,22068,1,89,22,1,22,0,0,0,1,0,0,0,0,0,0,0,0
1382,11550,0,319,22,11,50,2,1,1,4,1,1,1,0,0,0,0,2
1264,10592,1,41,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1829,15072,1,174,14,7,34,2,0,2,1,0,0,1,0,0,0,0,1
3788,31323,1,222,8,5,30,0,0,1,1,0,1,0,0,0,0,0,1
3932,32371,0,152,2,1,2,0,0,0,0,0,0,2,0,0,0,0,2
1833,15123,1,185,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0
352,3067,0,158,32,2,34,0,0,1,1,0,0,0,0,0,0,0,0
2384,19523,0,223,12,2,18,0,0,1,0,0,0,0,0,0,0,0,0
3530,29325,1,197,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0
2098,17322,1,126,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2227,18360,1,232,14,5,28,2,0,1,0,0,0,0,0,0,0,0,0
2174,17946,1,105,12,2,14,1,0,0,0,0,0,0,1,0,0,0,1
1734,14295,1,120,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2656,22018,1,76,10,2,14,0,1,0,0,0,0,0,0,0,0,0,0
1058,8774,1,192,18,4,36,0,0,3,0,1,0,0,0,0,0,0,0
2985,24709,1,194,4,6,16,0,0,2,0,0,1,0,0,1,0,0,2
3915,32253,0,235,2,11,26,0,0,2,1,0,0,0,0,0,0,0,0
2689,22295,1,271,24,1,24,1,0,0,0,0,0,0,0,0,0,0,0
2343,19244,1,318,20,2,24,1,0,0,1,0,1,1,0,0,0,0,2
2482,20422,1,119,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3990,32919,1,136,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0
3990,32919,1,136,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0
3244,26696,0,312,24,12,92,2,0,1,2,3,0,1,0,1,0,0,2
2923,24112,1,176,32,6,68,0,0,2,2,0,0,0,0,1,0,0,1
3550,29475,1,358,10,8,48,0,2,2,0,0,0,3,0,0,0,0,3
1750,14411,0,257,14,2,22,1,0,1,0,0,0,0,0,0,0,0,0
3509,29131,1,262,14,2,20,1,0,1,0,0,0,0,0,0,0,0,0
1120,9423,1,193,8,6,20,0,1,2,1,0,0,0,0,0,0,0,0
1638,13573,0,288,12,12,58,2,2,2,0,2,0,0,0,1,0,0,1
2950,24389,0,160,6,6,22,1,0,0,0,1,0,1,0,0,0,0,1
3604,29912,0,109,4,2,8,0,0,0,0,0,1,0,0,0,0,0,1
908,7577,1,85,14,1,14,0,0,0,0,0,1,0,0,0,0,0,1
1431,11896,1,429,14,11,74,2,1,3,2,1,1,1,0,0,0,0,2
981,8060,0,230,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
1063,8901,1,246,8,7,36,0,2,0,1,1,0,1,0,1,0,0,2
808,6840,0,96,12,4,28,1,1,0,0,0,0,1,0,0,0,0,1
1024,8465,1,320,8,9,30,1,1,3,0,0,1,2,0,0,0,1,3
1810,14935,0,242,22,8,44,4,1,1,1,0,2,2,0,0,0,0,4
1064,8903,1,280,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
808,6840,0,96,12,4,28,1,1,0,0,0,0,1,0,0,0,0,1
1858,15336,0,243,6,2,14,0,0,0,1,0,0,0,0,0,0,0,0
1957,16190,1,197,16,3,28,1,0,0,0,1,0,1,0,0,0,1,1
1695,13996,1,42,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1892,15659,1,323,26,2,34,0,0,0,0,0,0,0,1,0,0,0,1
3889,32083,0,353,16,9,36,2,1,3,0,0,0,1,0,0,0,1,1
2462,20212,1,208,8,1,8,0,0,0,0,0,1,0,0,0,0,0,1
2331,19161,1,76,12,2,18,0,1,0,0,0,1,0,0,0,0,0,1
2976,24634,1,108,16,2,22,1,1,0,0,0,0,0,0,0,0,0,0
3270,26944,1,256,14,2,20,0,0,0,0,0,0,0,0,0,0,0,0
35,267,1,242,10,5,32,0,0,2,0,1,1,0,0,0,0,0,1
1031,8528,0,455,12,11,66,2,0,3,4,0,0,1,1,0,0,0,2
352,3067,0,158,32,2,34,0,0,1,1,0,0,0,0,0,0,0,0
1870,15429,0,277,12,2,14,1,0,0,0,0,2,0,0,0,0,0,2
1319,10963,1,295,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
829,6965,1,270,16,2,22,0,0,1,0,0,1,0,0,0,0,0,1
139,1151,1,244,32,1,32,0,0,1,0,0,0,0,0,0,0,0,0
1563,12956,1,323,12,7,26,2,1,1,0,0,0,1,0,0,0,1,1
929,7721,0,42,6,2,10,0,0,0,0,0,0,0,0,0,0,1,0
3536,29379,1,416,6,8,24,4,0,0,0,3,1,1,0,0,1,0,3
1875,15482,1,102,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
3738,31062,1,137,14,1,14,0,0,1,0,0,0,0,0,0,0,1,0
2985,24709,1,194,4,6,16,0,0,2,0,0,1,0,0,1,0,0,2
3025,25018,0,34,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2904,23938,1,33,6,1,6,0,0,0,0,0,0,0,1,0,0,1,1
3563,29597,0,214,36,7,64,1,0,3,2,0,0,0,0,1,0,0,1
1952,16150,1,286,14,10,66,2,2,3,1,0,0,0,0,0,0,0,0
2857,23604,0,93,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0
3085,25502,0,442,26,12,88,1,1,3,3,1,0,1,0,0,1,0,2
2217,18291,1,224,2,2,10,0,0,0,0,0,0,2,0,0,0,0,2
866,7230,1,161,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2580,21336,0,44,12,1,12,0,0,0,0,0,0,0,1,0,0,0,1
32,263,0,32,14,1,14,0,0,0,0,0,1,0,0,0,0,0,1
3348,27621,0,285,4,7,18,1,0,0,1,1,0,0,0,0,0,0,0
999,8245,0,303,10,2,16,1,0,0,0,0,0,0,0,0,0,0,0
327,2891,0,339,8,7,46,1,1,0,2,1,1,0,0,0,0,0,1
438,3915,0,83,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0
2334,19187,1,306,10,1,10,0,0,0,0,0,0,3,0,0,0,0,3
66,553,1,126,16,8,48,2,1,1,2,0,0,2,1,0,0,0,3
3516,29166,1,428,10,9,48,2,1,2,2,1,0,0,0,0,0,0,0
3934,32374,1,231,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0
61,477,0,123,12,2,16,1,0,0,0,0,0,0,0,0,0,1,0
2826,23376,0,281,14,2,18,0,1,1,0,0,0,0,0,0,0,0,0
206,1788,1,130,12,1,12,0,0,0,0,0,0,0,0,0,0,1,0
2821,23350,1,312,16,2,22,0,0,2,0,0,0,0,0,0,0,0,0
3926,32351,1,324,22,2,30,1,1,0,0,0,0,0,0,0,0,0,0
1527,12660,0,208,6,11,50,3,2,0,1,1,0,0,0,0,1,0,1
960,7933,1,248,28,1,28,1,0,0,0,0,0,0,0,0,0,0,0
2946,24379,1,183,8,1,8,0,0,0,0,0,0,2,0,0,0,0,2
960,7933,1,248,28,1,28,1,0,0,0,0,0,0,0,0,0,0,0
2481,20418,1,397,22,10,72,5,1,2,0,0,0,0,1,0,0,0,1
3074,25443,1,203,14,4,32,1,0,2,1,0,0,0,1,0,0,0,1
1400,11655,1,77,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2843,23542,1,374,16,6,44,1,0,2,0,1,0,3,1,0,0,0,4
2179,17981,1,152,4,10,30,1,1,1,1,0,0,0,0,0,0,0,0
90,723,1,215,2,8,36,0,0,0,0,1,3,2,0,0,0,1,5
3277,27010,1,141,16,3,24,1,0,2,0,0,0,0,0,0,0,0,0
322,2851,0,155,30,6,44,1,0,3,0,0,0,2,0,0,0,1,2
1541,12765,1,341,12,11,50,4,1,3,1,1,0,2,0,0,1,0,3
3437,28493,0,306,18,2,24,1,0,0,0,0,0,0,1,0,0,0,1
1006,8303,1,42,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
881,7332,1,246,22,2,24,0,1,1,0,0,0,0,0,0,0,0,0
3448,28571,1,367,2,12,28,0,1,1,1,1,0,3,0,0,0,0,3
3536,29379,1,416,6,8,24,4,0,0,0,3,1,1,0,0,1,0,3
2564,21161,1,284,14,2,22,0,0,0,1,0,0,0,1,0,0,0,1
3885,32044,1,254,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0
3568,29631,0,198,34,1,34,1,0,0,0,0,1,1,0,0,0,0,2
1121,9440,0,135,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
3030,25087,0,271,14,2,22,0,1,0,1,0,0,0,0,0,1,0,1
2647,21964,1,321,12,2,18,0,0,1,0,0,0,0,0,0,0,0,0
93,761,1,141,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2484,20432,0,362,18,11,66,2,0,4,2,1,0,0,0,0,0,0,0
440,3943,1,198,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
328,2901,0,48,10,1,10,0,0,0,0,0,0,0,0,0,0,1,0
3198,26344,1,127,16,2,18,0,0,0,0,0,0,0,0,0,0,0,0
1294,10829,0,318,4,7,44,0,1,2,1,1,1,0,1,1,1,0,4
1761,14520,1,276,8,1,8,0,0,0,0,0,1,0,0,0,0,0,1
1714,14163,1,148,14,2,18,0,1,0,1,0,0,0,0,0,0,0,0
2019,16702,1,278,12,3,24,0,0,1,1,0,0,0,1,0,0,0,1
3411,28209,1,350,12,9,46,1,3,1,1,0,0,0,0,1,0,0,1
2011,16672,1,289,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0
3899,32143,1,27,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2045,16910,1,238,34,2,42,2,0,0,0,0,0,0,2,0,0,0,2
3739,31063,1,292,12,1,12,0,0,0,0,0,0,0,0,0,0,1,0
772,6635,0,260,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
163,1353,1,224,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2118,17489,1,212,10,6,22,1,0,0,0,2,0,1,0,0,0,0,1
2646,21961,1,399,10,10,54,2,1,4,0,0,0,1,0,0,0,0,1
625,5657,0,53,14,1,14,0,0,0,0,0,1,0,0,0,0,0,1
747,6410,0,377,14,12,60,3,2,1,2,1,1,2,0,0,0,0,3
1600,13278,1,230,4,2,12,0,0,0,0,0,0,1,0,0,0,0,1
2952,24412,0,167,22,3,30,0,0,1,0,0,0,0,0,0,0,0,0
700,6118,0,202,16,2,18,0,0,2,0,0,0,0,0,0,0,0,0
3059,25334,1,135,4,2,12,0,0,0,0,0,0,0,0,0,0,1,0
3427,28374,0,268,20,7,50,3,0,2,0,1,0,0,0,0,0,0,0
808,6840,0,96,12,4,28,1,1,0,0,0,0,1,0,0,0,0,1
236,2074,1,146,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
714,6219,0,159,4,10,46,2,1,1,2,0,2,1,0,0,0,0,3
1095,9182,0,296,4,4,16,1,0,0,0,0,0,0,0,0,0,0,0
2850,23577,1,252,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
312,2771,0,356,4,6,22,1,0,0,1,0,0,0,0,0,0,1,0
2126,17559,1,49,4,1,4,0,0,0,0,0,1,0,1,0,0,0,2
562,5090,1,392,8,12,60,1,2,2,0,1,0,3,1,1,0,0,5
1159,9732,1,396,28,7,50,1,0,2,0,2,1,1,1,1,1,0,5
1596,13233,1,246,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0
679,5982,0,63,14,1,14,0,1,0,0,0,0,0,0,0,0,0,0
3140,25923,0,162,12,10,34,2,0,1,2,1,0,0,0,1,0,0,1
1818,14982,1,265,28,8,56,2,0,2,2,1,0,0,0,0,0,0,0
2441,20053,1,148,10,1,10,0,0,0,0,0,1,0,0,0,0,0,1
1509,12559,1,356,12,9,62,1,1,2,1,0,1,0,0,0,0,0,1
3266,26905,1,270,4,11,68,1,0,2,1,0,0,0,0,0,0,0,0
3504,29083,0,337,4,12,36,3,0,3,1,1,0,2,0,0,0,0,2
3030,25087,0,271,14,2,22,0,1,0,1,0,0,0,0,0,1,0,1
2222,18327,1,243,6,1,6,0,0,0,0,0,1,0,0,0,0,0,1
1870,15429,0,277,12,2,14,1,0,0,0,0,2,0,0,0,0,0,2
3967,32684,0,357,8,9,26,3,0,1,0,1,2,1,0,0,0,0,3
2177,17959,1,266,14,1,14,0,0,1,0,0,0,0,0,0,0,1,0
511,4653,0,258,28,7,60,0,1,1,1,0,1,3,1,0,1,1,6
1496,12427,1,43,16,2,22,1,0,0,0,1,0,0,0,0,0,0,0
