Seq,ID,Gender,Monetary,Recency,Frq,FirstPurch,ChildBks,YouthBks,CookBks,DoItYBks,RefBks,ArtBks,GeogBks,ItalCook,ItalAtlas,ItalArt,Florence,RelatedPurchase
2806,23262,1,335,18,12,66,1,0,5,1,1,0,0,0,0,0,0,0
1496,12427,1,43,16,2,22,1,0,0,0,1,0,0,0,0,0,0,0
1557,12904,1,326,14,8,38,1,3,1,0,1,0,0,0,0,0,0,0
1196,10012,1,80,18,2,24,1,0,1,0,0,0,0,0,0,0,0,0
3540,29415,1,70,6,1,6,0,0,0,0,0,1,0,0,0,0,0,1
2534,20904,1,311,6,1,6,0,0,0,0,0,0,0,0,0,0,1,0
853,7107,1,202,8,11,32,1,0,1,1,0,1,3,0,0,0,1,4
959,7921,1,190,6,6,42,0,1,0,0,0,0,1,0,0,0,0,1
1184,9923,1,269,24,1,24,1,0,0,0,0,0,0,0,0,0,0,0
1817,14981,1,75,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0
176,1486,1,229,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2286,18737,1,228,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
213,1825,1,432,12,11,76,3,2,2,0,0,1,2,0,0,0,0,3
976,8019,1,136,10,2,12,0,0,0,0,0,0,0,0,0,0,1,0
3098,25590,1,114,28,1,28,0,0,1,0,0,3,0,0,0,0,0,3
374,3270,1,223,10,6,24,0,0,2,1,1,0,0,0,0,0,0,0
3334,27491,0,235,4,2,10,0,0,0,0,0,0,1,0,0,0,1,1
1733,14287,1,257,8,8,26,0,1,0,2,0,0,0,0,0,0,0,0
2875,23728,1,197,2,10,42,0,2,4,1,0,0,1,0,0,0,0,1
933,7739,0,173,6,3,22,0,0,0,1,0,0,1,0,0,0,0,1
856,7122,0,364,10,5,24,1,0,1,0,0,0,1,0,0,0,1,1
3165,26084,1,114,6,7,36,2,0,3,1,0,1,0,1,0,0,0,2
1158,9727,1,421,14,12,50,1,1,1,1,3,2,2,0,0,0,0,4
433,3871,1,257,16,2,24,1,1,0,0,0,0,0,0,0,0,0,0
3609,29959,1,382,4,8,40,1,0,2,0,1,0,1,0,0,0,0,1
3390,28038,0,151,28,2,34,0,0,1,1,0,0,0,0,0,0,0,0
428,3779,1,193,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
356,3078,1,222,10,2,14,0,0,0,0,0,0,0,0,0,0,0,0
1996,16537,0,46,12,1,12,0,0,0,0,0,0,0,1,0,0,0,1
129,1101,1,257,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2121,17519,0,89,6,1,6,0,0,0,0,0,0,0,0,0,0,1,0
2904,23938,1,33,6,1,6,0,0,0,0,0,0,0,1,0,0,1,1
2313,18992,0,161,2,8,18,2,0,2,0,0,0,0,0,0,0,0,0
2287,18749,0,235,28,1,28,1,0,0,0,0,0,1,0,0,0,0,1
2015,16691,1,132,16,1,16,0,0,0,1,0,0,0,0,0,0,1,0
1312,10936,1,178,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2612,21685,1,143,30,1,30,1,0,0,0,0,0,0,0,0,0,1,0
1034,8544,1,246,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
615,5570,1,93,14,3,28,1,0,0,0,1,1,0,0,0,0,0,1
82,649,1,138,22,1,22,1,0,0,0,0,0,0,0,0,0,0,0
2725,22569,1,271,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2066,17108,1,97,14,1,14,0,0,0,0,0,0,1,0,0,0,0,1
815,6889,1,59,30,2,36,1,0,0,0,0,0,1,0,0,0,0,1
3537,29390,1,184,14,6,46,0,0,3,1,1,1,0,0,0,0,0,1
1919,15894,0,273,6,12,60,2,0,4,1,2,0,0,0,0,1,0,1
1103,9246,0,64,10,2,16,0,0,0,0,0,1,0,0,0,0,1,1
1780,14668,1,205,8,2,10,0,0,0,0,0,0,1,0,0,0,0,1
1595,13232,1,26,12,1,12,0,0,0,0,0,0,0,2,0,0,0,2
344,3030,1,293,18,9,42,2,0,1,1,2,1,2,0,0,0,0,3
2870,23677,1,225,32,2,40,0,1,0,0,0,1,0,0,0,0,0,1
865,7225,1,121,10,2,16,1,0,0,0,0,0,0,0,0,0,0,0
1992,16507,0,44,10,1,10,0,0,0,0,0,1,0,0,0,0,0,1
1144,9642,1,208,8,4,28,0,1,0,2,0,0,0,0,0,0,0,0
2620,21756,1,350,12,12,56,2,2,0,2,0,1,2,0,0,0,0,3
3014,24920,1,332,4,8,36,0,1,2,0,1,0,0,0,0,1,0,1
2286,18737,1,228,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2031,16805,1,216,16,6,48,2,0,1,1,0,0,0,0,0,0,1,0
1063,8901,1,246,8,7,36,0,2,0,1,1,0,1,0,1,0,0,2
1947,16094,1,316,16,4,28,0,0,2,0,0,0,1,0,0,0,1,1
3221,26522,1,169,28,1,28,0,1,0,0,0,1,0,0,0,0,0,1
2466,20273,0,234,36,6,60,1,0,0,1,0,0,0,0,0,0,0,0
2745,22732,1,328,34,7,56,1,0,2,1,0,3,0,0,0,0,0,3
3558,29551,1,363,4,7,20,1,1,1,0,0,0,2,0,1,0,0,3
3334,27491,0,235,4,2,10,0,0,0,0,0,0,1,0,0,0,1,1
2032,16817,0,273,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
3710,30827,1,158,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0
1734,14295,1,120,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
470,4248,0,190,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
626,5669,1,175,36,1,36,0,0,0,0,0,0,1,0,0,0,0,1
1150,9687,1,304,16,1,16,0,0,0,1,0,0,0,0,0,0,0,0
2330,19140,0,148,8,2,16,0,0,1,0,0,0,0,0,0,0,0,0
1660,13745,1,42,12,2,16,0,0,1,0,0,0,0,1,0,0,0,1
3296,27190,1,167,14,3,24,0,1,1,0,0,0,0,0,0,0,0,0
3370,27853,1,88,14,1,14,0,0,1,0,0,0,0,1,0,0,0,1
1724,14230,1,170,18,1,18,1,0,0,0,0,1,0,0,0,0,0,1
3648,30298,1,77,12,5,36,2,0,0,0,0,0,0,0,0,0,0,0
1499,12452,0,285,16,2,22,0,0,0,0,0,0,2,0,0,0,0,2
3597,29847,0,208,16,2,20,1,1,0,0,0,0,3,0,0,0,0,3
2222,18327,1,243,6,1,6,0,0,0,0,0,1,0,0,0,0,0,1
567,5147,1,276,20,3,26,0,0,1,1,1,0,0,1,0,0,0,1
2122,17521,1,438,10,11,46,2,4,1,0,1,0,0,0,0,0,0,0
3884,32038,1,208,10,10,32,3,2,2,0,0,0,1,0,0,0,0,1
1619,13398,0,82,16,2,24,0,0,0,1,0,0,0,0,0,0,0,0
50,401,1,355,16,5,28,1,0,2,0,1,1,0,0,0,0,0,1
683,6025,0,17,4,1,4,0,0,0,0,0,0,0,0,0,0,1,0
396,3569,1,266,10,4,32,0,0,0,0,2,1,0,0,1,1,0,3
2929,24184,1,62,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0
346,3047,1,82,16,3,26,0,1,0,0,0,1,1,0,0,0,0,2
3732,31043,0,237,22,1,22,0,0,0,1,0,0,0,0,0,0,0,0
2605,21603,1,173,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2291,18834,0,216,8,2,14,1,0,0,0,0,0,0,0,0,0,0,0
1591,13195,1,232,22,3,34,0,0,3,0,0,1,1,0,0,0,0,2
2887,23836,1,64,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
236,2074,1,146,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3650,30306,1,180,16,3,28,1,0,1,0,0,0,0,1,0,0,0,1
805,6818,1,260,6,7,38,1,0,4,1,0,0,0,0,0,0,0,0
2888,23837,0,111,4,4,14,0,0,1,0,0,1,0,1,0,0,0,2
3998,32955,0,48,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2435,20032,1,151,34,2,40,1,0,0,0,0,0,0,0,0,0,0,0
1337,11113,1,101,16,2,22,0,0,1,0,1,0,0,0,0,0,0,0
2441,20053,1,148,10,1,10,0,0,0,0,0,1,0,0,0,0,0,1
3883,32036,1,103,6,2,12,0,0,0,0,0,1,0,0,0,0,0,1
434,3873,1,132,28,2,30,0,0,0,1,0,0,1,0,0,0,0,1
1190,9967,1,213,16,7,54,2,0,3,0,0,1,1,0,0,0,0,2
3137,25911,1,392,8,9,46,3,1,2,1,0,0,0,0,0,0,0,0
1497,12428,0,194,10,6,22,0,0,1,0,2,0,0,1,1,0,1,2
1870,15429,0,277,12,2,14,1,0,0,0,0,2,0,0,0,0,0,2
1224,10238,1,247,14,12,64,2,0,2,1,1,0,5,1,0,0,0,6
2510,20638,1,330,12,7,48,1,0,1,2,1,1,0,0,0,0,0,1
3298,27213,1,128,12,1,12,0,0,0,0,0,1,0,0,0,0,1,1
732,6309,1,69,8,3,20,0,0,0,0,0,0,2,0,0,0,0,2
1732,14276,1,308,36,6,50,1,1,1,1,1,0,0,0,0,0,0,0
396,3569,1,266,10,4,32,0,0,0,0,2,1,0,0,1,1,0,3
3553,29496,0,306,10,3,24,0,0,0,0,0,2,0,0,0,0,0,2
3732,31043,0,237,22,1,22,0,0,0,1,0,0,0,0,0,0,0,0
898,7474,1,332,4,11,36,0,0,1,2,1,1,2,0,0,0,0,3
1378,11504,1,232,26,1,26,0,0,1,0,0,0,0,0,0,0,0,0
35,267,1,242,10,5,32,0,0,2,0,1,1,0,0,0,0,0,1
461,4137,0,153,36,2,42,0,1,1,0,0,0,0,0,0,0,0,0
1707,14083,0,227,18,2,26,0,0,0,0,1,0,0,1,0,0,0,1
69,565,0,294,10,3,20,0,1,0,0,1,0,0,0,0,0,0,0
3394,28067,1,155,4,4,24,0,0,1,0,0,0,0,0,0,0,0,0
3074,25443,1,203,14,4,32,1,0,2,1,0,0,0,1,0,0,0,1
2611,21670,0,113,20,2,24,0,0,2,0,0,1,0,0,0,0,0,1
2784,23052,1,109,6,3,16,0,0,0,0,0,0,0,0,0,0,0,0
598,5417,0,288,6,11,70,3,1,2,1,1,2,0,2,0,0,1,4
1258,10552,1,364,2,9,42,1,1,0,2,0,0,0,0,0,0,0,0
1148,9676,0,263,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
1349,11234,0,337,10,10,66,3,1,2,0,0,1,2,0,0,0,0,3
3481,28892,1,123,18,7,48,1,2,2,0,0,0,0,1,0,0,0,1
734,6317,1,234,8,8,40,0,2,0,0,0,3,2,0,0,0,1,5
2536,20937,1,110,14,1,14,0,0,0,1,0,0,0,0,0,0,0,0
213,1825,1,432,12,11,76,3,2,2,0,0,1,2,0,0,0,0,3
2006,16629,1,20,12,1,12,0,0,0,0,0,0,0,1,0,0,1,1
1996,16537,0,46,12,1,12,0,0,0,0,0,0,0,1,0,0,0,1
3871,31928,1,93,24,6,48,2,0,1,0,0,0,0,0,0,0,0,0
973,8005,1,231,12,2,14,0,0,1,0,0,0,0,0,0,0,0,0
1437,11960,1,43,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0
2502,20598,1,217,14,1,14,1,0,0,0,0,1,0,0,0,0,0,1
3801,31410,0,323,12,6,34,0,0,1,3,0,0,1,1,0,0,1,2
2559,21128,1,164,14,2,20,0,0,0,1,0,1,0,0,0,0,1,1
499,4549,0,68,12,4,26,0,1,0,2,0,0,0,0,0,0,0,0
294,2603,0,166,16,1,16,0,0,0,0,0,0,1,0,0,0,0,1
1534,12717,0,218,14,1,14,0,0,0,0,0,2,0,2,0,0,0,4
639,5755,0,130,22,2,24,1,1,0,0,0,0,0,0,0,0,1,0
1952,16150,1,286,14,10,66,2,2,3,1,0,0,0,0,0,0,0,0
653,5838,1,74,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3971,32712,1,299,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0
3541,29431,1,84,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0
629,5676,1,277,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2241,18451,1,288,26,2,32,0,2,0,0,0,0,0,0,0,0,0,0
1289,10806,1,415,12,9,60,1,0,2,2,1,2,0,0,0,0,0,2
3883,32036,1,103,6,2,12,0,0,0,0,0,1,0,0,0,0,0,1
856,7122,0,364,10,5,24,1,0,1,0,0,0,1,0,0,0,1,1
2251,18526,1,26,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
151,1248,1,246,18,1,18,0,0,0,1,0,0,0,0,0,0,0,0
3397,28095,1,246,16,12,58,4,0,1,1,2,0,0,0,0,0,0,0
2386,19529,1,424,12,11,52,1,2,2,0,1,0,2,0,0,0,0,2
1144,9642,1,208,8,4,28,0,1,0,2,0,0,0,0,0,0,0,0
2773,22962,1,28,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1021,8423,1,103,22,2,26,0,0,1,0,0,1,0,0,0,0,0,1
438,3915,0,83,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0
3503,29074,1,143,14,1,14,1,0,0,0,0,0,1,0,0,0,0,1
1207,10093,1,461,10,11,66,3,0,2,2,0,1,1,0,0,0,0,2
1411,11740,1,197,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
3370,27853,1,88,14,1,14,0,0,1,0,0,0,0,1,0,0,0,1
3189,26260,1,74,18,1,18,1,0,0,0,0,2,0,0,0,0,1,2
3103,25614,1,360,12,8,60,1,0,4,1,0,1,0,1,0,0,0,2
3640,30225,1,91,6,1,6,0,0,0,0,0,1,0,0,0,0,0,1
2019,16702,1,278,12,3,24,0,0,1,1,0,0,0,1,0,0,0,1
2720,22543,0,398,4,12,28,2,1,1,2,1,0,0,0,0,0,0,0
3712,30842,1,52,14,2,20,1,0,1,0,0,0,0,0,0,0,0,0
2689,22295,1,271,24,1,24,1,0,0,0,0,0,0,0,0,0,0,0
1829,15072,1,174,14,7,34,2,0,2,1,0,0,1,0,0,0,0,1
3721,30945,1,452,10,12,60,3,1,2,1,0,0,1,0,0,0,0,1
392,3531,1,364,14,8,52,3,0,1,1,2,1,0,0,0,0,0,1
392,3531,1,364,14,8,52,3,0,1,1,2,1,0,0,0,0,0,1
3786,31316,1,401,12,8,50,1,1,2,1,0,0,2,0,0,0,0,2
1373,11486,1,193,14,2,18,1,1,0,0,0,0,0,0,0,0,0,0
1336,11111,1,134,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1912,15830,0,221,14,1,14,0,0,0,0,1,0,0,0,0,0,0,0
2590,21408,1,202,4,1,4,0,0,0,0,0,4,2,0,0,0,0,6
2547,21028,1,20,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
683,6025,0,17,4,1,4,0,0,0,0,0,0,0,0,0,0,1,0
2977,24641,0,61,14,2,20,1,1,0,0,0,0,1,0,0,0,0,1
3354,27706,1,254,12,2,18,0,0,1,0,0,0,0,0,0,0,0,0
183,1526,0,158,6,9,56,1,1,1,1,1,0,3,0,0,0,1,3
864,7211,1,336,2,10,24,2,0,0,0,0,1,3,0,0,0,1,4
2824,23366,1,259,14,2,22,0,0,0,1,1,0,1,1,0,0,0,2
1934,16025,1,102,16,2,24,0,0,1,0,0,0,0,0,0,0,0,0
3190,26266,0,242,10,11,62,0,0,3,1,3,1,0,0,0,0,0,1
2098,17322,1,126,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1912,15830,0,221,14,1,14,0,0,0,0,1,0,0,0,0,0,0,0
2353,19306,1,230,12,1,12,0,0,0,0,0,2,0,0,0,0,0,2
849,7094,1,157,12,6,38,0,0,2,1,0,1,0,1,0,1,0,3
2841,23525,0,183,2,1,2,0,0,0,0,0,1,2,0,0,0,0,3
782,6700,1,342,8,4,22,1,0,1,1,0,0,0,1,0,0,0,1
3006,24875,0,368,14,12,38,5,1,0,1,1,0,2,0,0,0,0,2
2518,20756,1,180,12,4,24,1,0,1,0,1,0,0,0,0,0,0,0
537,4859,1,244,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
835,6990,1,49,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
468,4209,0,71,20,2,24,0,0,0,0,0,0,2,0,0,0,0,2
1254,10521,0,206,16,4,36,0,0,1,0,1,1,1,0,0,0,0,2
2373,19440,1,147,16,4,32,0,2,1,0,0,0,0,0,0,0,0,0
1560,12923,0,118,8,2,14,1,0,0,0,0,0,0,0,0,0,0,0
2244,18466,1,51,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3429,28399,0,174,12,2,16,0,1,0,0,0,1,0,0,0,0,0,1
250,2198,1,96,26,2,28,0,0,0,0,1,0,1,0,0,0,0,1
159,1323,0,354,6,10,56,1,3,4,1,0,0,0,0,0,0,0,0
1021,8423,1,103,22,2,26,0,0,1,0,0,1,0,0,0,0,0,1
3422,28336,0,297,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0
2590,21408,1,202,4,1,4,0,0,0,0,0,4,2,0,0,0,0,6
1881,15535,0,301,14,11,46,3,0,2,3,2,0,0,0,0,0,0,0
1617,13378,1,251,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2603,21582,0,184,14,4,24,1,0,1,1,0,0,0,0,0,0,1,0
37,277,1,223,16,7,44,2,1,1,1,0,2,0,1,0,1,0,4
543,4939,1,228,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
1582,13115,1,126,26,1,26,1,0,0,0,0,1,0,0,0,0,1,1
2672,22148,1,368,24,11,74,2,1,1,1,0,0,2,0,0,0,0,2
1794,14816,1,49,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0
1976,16382,1,288,14,2,18,0,0,1,0,1,0,0,2,0,0,0,2
2982,24658,0,157,14,2,22,0,0,2,0,0,0,0,2,0,0,0,2
952,7859,1,351,2,8,44,1,0,2,0,1,0,1,0,0,0,0,1
2664,22075,1,206,10,2,12,0,0,0,0,0,0,1,0,0,0,0,1
1871,15432,0,190,26,2,28,0,0,0,1,0,2,1,1,0,0,0,4
2908,23983,0,161,16,1,16,0,0,0,0,0,1,0,1,0,0,0,2
3023,25000,1,406,10,8,56,2,0,1,0,2,0,2,0,0,0,1,2
2605,21603,1,173,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1100,9229,1,310,32,12,99,2,2,2,2,0,0,4,0,0,0,0,4
784,6703,1,374,10,5,30,2,0,1,1,0,0,0,1,0,0,0,1
718,6243,1,219,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2260,18600,0,176,12,1,12,0,0,0,0,0,0,1,0,0,0,0,1
1412,11741,0,243,14,11,78,3,1,5,0,0,2,0,1,0,1,0,4
3575,29689,1,364,16,5,36,1,1,2,0,0,0,1,0,0,0,0,1
2678,22201,1,144,16,1,16,0,0,0,0,1,0,2,0,0,0,0,2
2409,19784,0,98,10,3,18,2,0,0,0,0,0,0,1,0,0,0,1
3098,25590,1,114,28,1,28,0,0,1,0,0,3,0,0,0,0,0,3
2062,17075,0,272,30,2,36,0,0,1,0,0,0,0,0,0,0,0,0
1917,15874,1,277,6,3,14,0,1,0,0,0,0,0,0,0,0,0,0
949,7824,0,138,34,2,36,1,0,0,0,1,0,0,0,0,0,0,0
2347,19261,1,278,2,12,54,1,3,1,2,2,1,2,0,1,1,0,5
503,4567,1,293,2,9,26,0,1,0,2,0,1,1,0,0,0,0,2
3697,30739,0,131,30,4,40,0,0,2,1,0,0,0,0,0,0,0,0
775,6642,1,310,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
1978,16387,1,221,10,2,16,0,0,1,0,0,2,0,0,0,0,0,2
1146,9657,1,26,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
674,5924,1,191,22,2,24,0,0,1,1,0,0,0,0,0,0,0,0
3287,27112,1,286,10,2,14,1,0,0,0,0,0,2,0,0,0,0,2
2181,18008,0,403,14,8,60,4,0,2,1,1,0,0,0,0,0,0,0
294,2603,0,166,16,1,16,0,0,0,0,0,0,1,0,0,0,0,1
1023,8447,1,282,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3626,30083,1,262,8,11,30,4,1,2,0,0,1,0,0,1,0,0,2
2915,24054,0,252,12,2,18,0,0,0,1,0,0,0,0,0,0,0,0
2022,16712,1,226,20,10,80,2,1,5,0,1,0,0,0,0,0,1,0
1813,14948,0,308,26,2,34,1,0,0,0,0,0,0,0,0,0,1,0
1919,15894,0,273,6,12,60,2,0,4,1,2,0,0,0,0,1,0,1
2045,16910,1,238,34,2,42,2,0,0,0,0,0,0,2,0,0,0,2
1384,11554,0,79,26,1,26,0,0,0,0,0,0,1,0,0,0,0,1
2894,23867,1,144,14,1,14,0,1,0,0,0,2,0,2,0,0,0,4
3962,32661,0,88,4,2,8,0,0,0,0,0,1,0,0,0,0,0,1
1761,14520,1,276,8,1,8,0,0,0,0,0,1,0,0,0,0,0,1
2214,18278,1,136,10,2,16,1,0,0,0,0,0,0,0,0,0,1,0
735,6325,1,323,12,2,18,0,0,1,0,0,0,0,0,0,0,0,0
976,8019,1,136,10,2,12,0,0,0,0,0,0,0,0,0,0,1,0
1649,13684,1,122,30,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2668,22117,1,66,22,2,26,0,0,1,0,0,1,0,0,0,0,0,1
1923,15917,1,109,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2094,17309,1,280,26,3,42,0,0,0,0,0,0,0,0,0,0,0,0
3372,27865,1,242,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
1279,10733,0,207,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0
865,7225,1,121,10,2,16,1,0,0,0,0,0,0,0,0,0,0,0
3982,32853,0,148,14,2,22,0,0,0,0,0,0,0,0,0,0,0,0
3277,27010,1,141,16,3,24,1,0,2,0,0,0,0,0,0,0,0,0
3302,27261,0,90,14,4,32,0,0,2,1,0,0,0,0,0,0,0,0
697,6110,1,374,2,10,26,2,1,0,0,0,0,0,0,0,0,1,0
107,915,1,308,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
537,4859,1,244,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
1737,14304,1,293,12,8,30,0,1,4,0,0,0,0,1,0,0,0,1
3350,27632,1,110,12,2,14,0,0,1,0,0,1,0,0,0,0,0,1
3488,28965,1,212,8,7,24,2,0,1,0,0,0,0,1,0,1,0,2
1491,12388,0,225,30,1,30,1,0,0,0,0,0,0,0,0,0,0,0
1745,14380,1,282,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
3110,25688,0,275,24,3,34,1,0,0,0,1,0,0,0,0,0,0,0
1601,13284,1,24,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0
3186,26250,1,275,4,11,40,1,0,3,0,1,0,0,0,0,0,1,0
3730,31021,1,115,8,1,8,0,0,0,0,0,0,1,0,0,0,0,1
3185,26242,1,97,28,1,28,0,0,0,0,1,0,0,0,0,0,1,0
2299,18890,1,310,16,1,16,0,0,0,1,0,1,0,0,0,0,0,1
1594,13222,1,328,10,10,58,3,2,2,2,0,0,0,0,0,0,0,0
197,1690,1,362,14,5,42,1,0,2,0,1,0,1,1,1,0,0,3
1563,12956,1,323,12,7,26,2,1,1,0,0,0,1,0,0,0,1,1
