Seq,ID,Gender,Monetary,Recency,Frq,FirstPurch,ChildBks,YouthBks,CookBks,DoItYBks,RefBks,ArtBks,GeogBks,ItalCook,ItalAtlas,ItalArt,Florence,RelatedPurchase
1907,15787,0,309,18,2,20,1,0,0,1,0,0,0,0,0,0,0,0
345,3043,1,211,28,1,28,0,0,1,0,0,0,0,0,0,0,0,0
291,2541,1,232,26,2,30,0,0,1,0,1,0,0,0,0,0,0,0
2452,20110,1,184,12,2,18,1,0,0,0,0,0,0,0,0,0,0,0
1987,16476,1,68,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3763,31209,1,233,22,3,32,1,1,0,1,0,1,0,0,0,0,0,1
3178,26207,1,249,4,7,20,1,0,1,0,0,2,1,0,0,0,0,3
3589,29799,0,229,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
865,7225,1,121,10,2,16,1,0,0,0,0,0,0,0,0,0,0,0
1442,11994,0,293,12,2,14,1,0,0,0,0,0,0,0,0,0,0,0
1846,15200,1,274,12,12,76,2,2,3,0,2,0,0,2,0,0,0,2
2085,17235,1,186,12,12,62,5,1,1,2,1,2,0,0,0,0,0,2
2487,20458,1,149,4,2,12,0,0,0,0,0,0,1,0,0,0,1,1
3700,30763,1,113,10,2,14,0,0,1,0,0,0,0,0,0,0,0,0
819,6910,0,206,32,2,36,0,0,1,0,0,1,0,0,0,0,0,1
949,7824,0,138,34,2,36,1,0,0,0,1,0,0,0,0,0,0,0
1409,11730,0,125,14,2,16,0,0,0,0,0,0,1,0,0,0,0,1
260,2263,0,243,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1120,9423,1,193,8,6,20,0,1,2,1,0,0,0,0,0,0,0,0
503,4567,1,293,2,9,26,0,1,0,2,0,1,1,0,0,0,0,2
355,3073,1,277,14,2,20,1,0,1,0,0,0,0,1,0,0,0,1
1567,12984,0,178,28,10,84,2,0,3,1,0,0,1,0,0,0,1,1
2567,21192,1,181,2,2,4,0,0,0,0,0,2,0,0,0,0,0,2
1721,14202,1,320,12,11,40,2,0,2,0,1,0,0,0,0,0,0,0
1649,13684,1,122,30,1,30,0,0,0,0,0,0,0,0,0,0,0,0
392,3531,1,364,14,8,52,3,0,1,1,2,1,0,0,0,0,0,1
3105,25632,1,257,12,2,14,0,0,0,0,0,0,0,1,0,0,0,1
360,3102,0,24,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
255,2227,1,167,18,5,32,1,0,1,3,0,0,0,0,0,0,0,0
2335,19198,1,380,16,11,76,3,3,2,1,1,0,0,0,0,0,0,0
1410,11734,1,326,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
568,5148,1,199,16,4,30,2,1,0,0,0,0,1,0,0,0,0,1
1418,11813,1,153,12,2,18,0,0,0,1,0,0,0,0,0,0,0,0
1513,12568,1,214,22,8,56,3,0,2,0,1,0,0,0,0,0,0,0
1228,10278,1,184,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1930,15989,1,171,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2343,19244,1,318,20,2,24,1,0,0,1,0,1,1,0,0,0,0,2
3550,29475,1,358,10,8,48,0,2,2,0,0,0,3,0,0,0,0,3
2221,18324,0,181,16,2,18,0,1,0,0,0,0,0,0,0,0,0,0
3651,30316,0,225,10,4,30,0,0,1,2,0,1,0,0,0,0,0,1
3012,24897,0,97,12,1,12,0,0,0,0,0,1,0,0,0,0,0,1
1448,12014,0,263,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3827,31558,1,186,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
985,8097,1,251,16,12,82,3,0,3,3,1,0,2,0,0,0,0,2
1418,11813,1,153,12,2,18,0,0,0,1,0,0,0,0,0,0,0,0
1550,12843,1,269,24,1,24,1,0,0,0,0,0,2,0,0,0,0,2
2065,17093,0,119,10,7,34,1,1,2,0,1,2,0,0,0,0,0,2
600,5431,1,151,16,2,24,1,0,1,0,0,0,0,1,0,0,0,1
433,3871,1,257,16,2,24,1,1,0,0,0,0,0,0,0,0,0,0
3530,29325,1,197,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0
2928,24181,1,232,16,4,34,0,0,2,0,2,0,2,0,0,0,0,2
470,4248,0,190,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1318,10960,0,67,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
200,1741,1,280,14,2,22,0,0,1,0,0,0,0,0,0,0,0,0
2605,21603,1,173,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1254,10521,0,206,16,4,36,0,0,1,0,1,1,1,0,0,0,0,2
2445,20072,1,410,22,10,44,2,1,3,0,2,1,1,0,0,1,0,3
1746,14395,1,237,4,11,42,1,2,3,1,1,0,0,0,0,0,0,0
24,201,1,57,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
663,5897,1,194,30,1,30,1,0,0,0,0,0,0,0,0,0,0,0
1905,15754,1,76,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
3246,26717,1,126,12,6,42,0,0,1,2,1,0,0,0,0,0,1,0
2564,21161,1,284,14,2,22,0,0,0,1,0,0,0,1,0,0,0,1
3394,28067,1,155,4,4,24,0,0,1,0,0,0,0,0,0,0,0,0
2183,18036,1,291,2,3,18,0,0,1,0,0,0,0,0,0,0,0,0
625,5657,0,53,14,1,14,0,0,0,0,0,1,0,0,0,0,0,1
824,6922,1,143,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
3752,31158,0,227,18,1,18,0,0,1,0,0,0,2,0,0,0,0,2
164,1357,0,222,16,2,20,0,1,1,0,0,0,0,1,0,0,0,1
3759,31188,0,195,6,2,14,1,0,0,0,0,0,0,0,0,0,1,0
2181,18008,0,403,14,8,60,4,0,2,1,1,0,0,0,0,0,0,0
1409,11730,0,125,14,2,16,0,0,0,0,0,0,1,0,0,0,0,1
1889,15625,1,36,6,2,12,0,0,0,0,0,1,0,0,0,0,0,1
2824,23366,1,259,14,2,22,0,0,0,1,1,0,1,1,0,0,0,2
2411,19805,1,419,14,12,78,3,3,2,3,0,0,2,0,0,0,0,2
2403,19694,1,105,12,2,20,0,0,0,1,0,0,0,0,0,0,0,0
3901,32167,0,310,2,2,8,0,0,0,0,0,2,0,0,0,0,0,2
2421,19894,0,143,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0
2253,18535,0,230,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0
32,263,0,32,14,1,14,0,0,0,0,0,1,0,0,0,0,0,1
1587,13157,1,167,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2956,24438,1,327,10,2,12,0,0,0,0,0,0,1,0,0,0,0,1
1918,15891,1,326,4,8,42,0,0,0,2,0,0,0,0,0,1,0,1
231,2052,1,300,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
2598,21544,1,318,10,2,14,0,0,1,0,0,1,1,0,0,0,0,2
2769,22903,1,58,16,2,18,1,0,0,1,0,0,0,0,0,0,1,0
2286,18737,1,228,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2324,19079,1,87,6,3,18,0,0,1,0,0,0,0,0,0,0,0,0
1709,14101,1,130,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
3257,26807,1,260,16,2,20,2,0,0,0,0,1,0,0,0,0,0,1
605,5452,1,203,18,1,18,0,0,0,0,0,1,0,0,0,0,0,1
3149,25979,1,130,30,1,30,0,0,0,0,0,0,1,0,0,0,0,1
3137,25911,1,392,8,9,46,3,1,2,1,0,0,0,0,0,0,0,0
1158,9727,1,421,14,12,50,1,1,1,1,3,2,2,0,0,0,0,4
1448,12014,0,263,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
812,6859,0,220,16,5,40,0,2,1,1,0,0,1,0,0,0,0,1
1430,11889,1,366,10,9,36,0,1,4,0,1,0,1,0,0,0,0,1
1082,9068,1,377,4,11,48,0,1,4,0,1,1,1,1,1,1,0,5
727,6291,1,325,12,2,18,1,0,0,0,0,0,0,0,0,0,0,0
1312,10936,1,178,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
1601,13284,1,24,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0
3032,25113,0,318,22,8,60,5,1,1,0,0,0,3,0,0,0,0,3
1210,10131,0,247,14,3,22,1,0,1,0,0,1,0,0,0,0,0,1
1373,11486,1,193,14,2,18,1,1,0,0,0,0,0,0,0,0,0,0
1562,12952,0,167,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1279,10733,0,207,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0
856,7122,0,364,10,5,24,1,0,1,0,0,0,1,0,0,0,1,1
1251,10457,1,255,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
255,2227,1,167,18,5,32,1,0,1,3,0,0,0,0,0,0,0,0
3537,29390,1,184,14,6,46,0,0,3,1,1,1,0,0,0,0,0,1
1940,16055,0,117,12,2,14,0,0,0,0,0,0,0,1,0,0,0,1
2147,17739,0,153,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0
846,7078,1,388,12,8,54,2,1,1,0,1,1,1,0,0,0,0,2
1082,9068,1,377,4,11,48,0,1,4,0,1,1,1,1,1,1,0,5
1560,12923,0,118,8,2,14,1,0,0,0,0,0,0,0,0,0,0,0
1596,13233,1,246,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0
881,7332,1,246,22,2,24,0,1,1,0,0,0,0,0,0,0,0,0
1733,14287,1,257,8,8,26,0,1,0,2,0,0,0,0,0,0,0,0
1107,9264,0,341,14,5,34,0,2,2,1,0,0,0,1,0,0,0,1
3901,32167,0,310,2,2,8,0,0,0,0,0,2,0,0,0,0,0,2
1741,14349,1,185,30,1,30,0,1,0,0,0,0,0,1,0,0,0,1
3728,30989,0,134,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0
3334,27491,0,235,4,2,10,0,0,0,0,0,0,1,0,0,0,1,1
3298,27213,1,128,12,1,12,0,0,0,0,0,1,0,0,0,0,1,1
849,7094,1,157,12,6,38,0,0,2,1,0,1,0,1,0,1,0,3
3031,25095,0,218,14,10,44,1,1,3,1,1,0,0,0,2,0,0,2
838,7012,1,100,16,2,20,2,0,0,0,0,0,0,0,0,0,0,0
3648,30298,1,77,12,5,36,2,0,0,0,0,0,0,0,0,0,0,0
40,330,0,211,6,11,44,3,2,2,0,0,2,1,2,0,1,0,6
2451,20109,0,72,2,2,4,0,0,0,0,0,3,0,0,0,0,0,3
380,3340,1,26,16,1,16,0,0,0,0,1,0,0,0,0,0,0,0
3951,32594,1,363,28,5,48,2,0,0,0,0,0,2,1,1,0,0,4
90,723,1,215,2,8,36,0,0,0,0,1,3,2,0,0,0,1,5
1463,12149,0,267,10,9,34,2,0,2,1,1,0,2,0,0,0,1,2
2754,22770,0,112,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0
1941,16072,1,285,16,2,24,0,1,0,0,1,0,0,0,0,0,0,0
446,4003,1,139,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
3340,27546,1,86,16,2,22,1,0,0,0,0,0,0,0,0,0,0,0
49,397,1,254,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2578,21311,0,158,16,2,20,0,0,0,0,1,0,0,0,0,0,0,0
3671,30520,0,36,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1008,8339,0,301,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
931,7730,1,67,30,2,36,0,0,0,1,0,1,0,0,0,1,0,2
804,6814,0,190,18,1,18,0,0,0,1,0,0,0,0,0,0,0,0
1482,12321,0,124,12,2,14,0,0,0,1,0,0,0,0,0,0,0,0
151,1248,1,246,18,1,18,0,0,0,1,0,0,0,0,0,0,0,0
2903,23925,1,284,2,1,2,0,0,0,0,0,1,1,0,0,0,0,2
1961,16234,1,239,16,2,22,0,2,0,0,0,0,0,0,0,0,0,0
2811,23286,1,171,12,1,12,0,0,0,0,0,0,0,1,0,0,0,1
1438,11965,1,62,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
710,6192,1,248,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
3626,30083,1,262,8,11,30,4,1,2,0,0,1,0,0,1,0,0,2
1919,15894,0,273,6,12,60,2,0,4,1,2,0,0,0,0,1,0,1
2657,22026,0,99,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2870,23677,1,225,32,2,40,0,1,0,0,0,1,0,0,0,0,0,1
1491,12388,0,225,30,1,30,1,0,0,0,0,0,0,0,0,0,0,0
1402,11685,0,314,28,7,62,0,1,4,0,1,1,0,0,0,0,0,1
2208,18215,1,358,6,7,40,2,1,1,0,0,1,3,0,1,0,0,5
3030,25087,0,271,14,2,22,0,1,0,1,0,0,0,0,0,1,0,1
819,6910,0,206,32,2,36,0,0,1,0,0,1,0,0,0,0,0,1
3484,28932,1,165,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0
129,1101,1,257,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3712,30842,1,52,14,2,20,1,0,1,0,0,0,0,0,0,0,0,0
2324,19079,1,87,6,3,18,0,0,1,0,0,0,0,0,0,0,0,0
1674,13842,0,37,10,1,10,0,0,0,0,0,4,0,0,0,0,0,4
3626,30083,1,262,8,11,30,4,1,2,0,0,1,0,0,1,0,0,2
2366,19402,1,261,16,1,16,0,0,0,0,1,0,0,0,0,0,0,0
1089,9145,1,252,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2054,16988,0,179,8,2,10,0,0,0,0,0,0,0,0,0,0,1,0
1792,14810,1,274,8,9,32,2,0,3,0,1,0,0,0,0,0,0,0
2196,18115,1,116,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1771,14590,1,45,30,2,34,0,0,2,0,0,1,0,0,0,0,0,1
151,1248,1,246,18,1,18,0,0,0,1,0,0,0,0,0,0,0,0
1101,9230,0,219,14,5,40,2,1,1,0,0,0,1,0,0,0,0,1
1130,9536,0,63,20,1,20,0,0,0,1,0,0,0,0,0,0,0,0
3529,29288,1,302,2,1,2,0,0,0,0,0,0,1,0,0,0,0,1
1452,12036,0,71,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0
3890,32092,1,139,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
3740,31070,1,45,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0
1456,12088,1,145,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0
2331,19161,1,76,12,2,18,0,1,0,0,0,1,0,0,0,0,0,1
1373,11486,1,193,14,2,18,1,1,0,0,0,0,0,0,0,0,0,0
3753,31159,1,292,14,5,42,1,1,2,0,0,0,0,0,0,0,0,0
3750,31152,1,272,26,2,32,0,0,1,0,0,0,0,0,0,0,0,0
934,7740,1,259,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0
3278,27018,1,277,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1251,10457,1,255,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1312,10936,1,178,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
3540,29415,1,70,6,1,6,0,0,0,0,0,1,0,0,0,0,0,1
835,6990,1,49,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3893,32113,1,324,30,2,38,1,0,1,0,0,1,0,0,0,0,0,1
3852,31789,1,246,26,4,48,0,0,2,0,0,0,0,0,0,0,0,0
1004,8291,1,217,16,11,82,3,0,3,3,1,1,0,0,0,0,0,1
2724,22567,1,149,14,2,16,1,0,0,0,0,1,1,0,0,0,0,2
3105,25632,1,257,12,2,14,0,0,0,0,0,0,0,1,0,0,0,1
1483,12338,1,280,14,2,22,1,0,1,0,0,0,0,0,0,0,0,0
1652,13700,1,229,8,2,16,0,0,0,1,0,0,0,0,0,0,0,0
2440,20050,0,161,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2806,23262,1,335,18,12,66,1,0,5,1,1,0,0,0,0,0,0,0
1130,9536,0,63,20,1,20,0,0,0,1,0,0,0,0,0,0,0,0
3316,27316,1,258,14,1,14,0,0,1,0,0,0,2,0,0,0,0,2
3250,26751,0,138,16,1,16,0,1,0,0,0,0,0,0,0,0,0,0
3426,28363,1,380,8,6,34,2,1,0,0,1,0,0,0,0,0,0,0
3427,28374,0,268,20,7,50,3,0,2,0,1,0,0,0,0,0,0,0
1914,15858,0,148,26,2,30,0,0,2,0,0,0,0,0,0,0,0,0
2247,18507,1,183,14,2,22,0,0,0,1,0,0,0,0,0,0,1,0
3085,25502,0,442,26,12,88,1,1,3,3,1,0,1,0,0,1,0,2
255,2227,1,167,18,5,32,1,0,1,3,0,0,0,0,0,0,0,0
3901,32167,0,310,2,2,8,0,0,0,0,0,2,0,0,0,0,0,2
50,401,1,355,16,5,28,1,0,2,0,1,1,0,0,0,0,0,1
470,4248,0,190,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
250,2198,1,96,26,2,28,0,0,0,0,1,0,1,0,0,0,0,1
808,6840,0,96,12,4,28,1,1,0,0,0,0,1,0,0,0,0,1
93,761,1,141,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2182,18009,1,46,6,2,14,1,0,0,0,0,0,0,0,0,0,0,0
2506,20622,1,383,14,12,58,1,1,4,1,3,1,1,0,0,0,0,2
1090,9147,1,256,16,2,20,1,0,0,0,0,1,0,0,0,0,0,1
216,1844,1,37,16,2,22,0,0,0,2,0,0,0,0,0,0,0,0
61,477,0,123,12,2,16,1,0,0,0,0,0,0,0,0,0,1,0
2020,16704,1,63,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0
3935,32382,1,109,16,2,24,0,0,2,0,0,0,0,0,0,0,0,0
1428,11886,0,98,10,1,10,0,0,0,0,0,0,0,0,0,0,1,0
216,1844,1,37,16,2,22,0,0,0,2,0,0,0,0,0,0,0,0
2121,17519,0,89,6,1,6,0,0,0,0,0,0,0,0,0,0,1,0
280,2471,0,208,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0
2653,22000,1,148,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2382,19515,1,32,12,2,20,1,0,0,0,0,0,0,0,0,0,0,0
1562,12952,0,167,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
126,1088,0,98,12,2,16,1,0,0,0,0,0,0,0,0,0,0,0
2631,21848,1,253,12,2,16,1,0,0,0,0,0,0,0,0,0,0,0
207,1796,0,177,30,9,76,1,2,2,1,1,2,0,0,0,0,0,2
1503,12503,1,230,20,2,24,0,0,0,0,0,0,1,1,0,0,0,2
1438,11965,1,62,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2573,21253,1,198,8,11,62,4,1,3,0,0,0,0,0,0,0,0,0
1835,15127,0,187,32,11,88,2,1,2,2,1,0,0,2,2,1,0,5
2541,20980,0,121,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0
1392,11610,1,196,16,4,32,1,2,1,0,0,0,0,0,0,0,0,0
1357,11315,0,316,26,8,72,1,1,1,1,1,2,1,0,0,0,1,3
2441,20053,1,148,10,1,10,0,0,0,0,0,1,0,0,0,0,0,1
865,7225,1,121,10,2,16,1,0,0,0,0,0,0,0,0,0,0,0
1925,15950,1,146,6,6,32,0,0,1,0,0,0,0,0,0,0,0,0
3570,29637,1,231,26,6,42,1,0,1,1,0,1,1,0,0,1,0,3
3970,32708,1,36,10,1,10,0,0,0,0,0,2,0,0,0,0,0,2
428,3779,1,193,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1177,9839,0,303,12,1,12,0,0,0,0,0,0,0,0,0,0,1,0
